Timestamp,dx,dy,da
1609929602.222447,0.010112001645686488,-0.01593788487184121,3.832555222673716e-05
1609929602.260311,0.0353576382166532,0.025292477480490575,-3.2955738085719854e-05
1609929602.287279,0.00614642199403076,-0.016937702010773527,9.872304190668771e-05
1609929602.33378,0.012161519172455164,-0.013776730438369772,3.436505913046271e-05
1609929602.367834,0.00039623416388341506,-0.010169183895099495,5.368017945972271e-06
1609929602.394195,0.039409467746069515,0.0009249951222029132,3.0496382878840927e-05
1609929602.420384,-0.014996672382268504,0.02151586240482071,-9.795528396928944e-06
1609929602.451215,-0.027007994245249134,0.024041504457470726,-9.112915726110086e-06
1609929602.497176,-0.017268962839690566,0.019035448742924066,-1.1513441094801906e-05
1609929602.529521,-0.03101339957037166,-0.021161356779468926,3.073551315473113e-05
1609929602.556152,-0.05104547231026874,0.005306301721989717,-3.254889364595358e-05
1609929602.598509,-0.012802156158781663,-0.017323198635240178,4.785754391949266e-05
1609929602.629175,-0.006785744535605864,-0.00030195889590929875,-5.8610502142863155e-06
1609929602.657321,0.006660722549252126,0.037615822807906235,-4.923364729260344e-05
1609929602.686316,0.010171178718469613,-0.04625193813081528,0.00012838933690705205
1609929602.714632,-0.026670718794513017,0.003471467722143011,-5.418965732231108e-05
1609929602.744066,0.009229050737882712,-0.00649748811560364,3.1609873239618136e-05
1609929602.782606,-0.005985514091363889,0.013338483397786656,-2.6628357862355e-05
1609929602.819677,0.004828300104910569,-0.0017931144190771297,-2.323568813125883e-06
1609929602.84784,-0.01761334264701059,-0.032211258382062125,3.9816071056508814e-05
1609929602.88158,0.01886150650507503,0.02194501840737168,-2.347793341246862e-05
1609929602.917525,-0.03142583134692432,0.0033318829187736028,1.0485173618237233e-05
1609929602.951582,0.01497189814576358,0.0214802007979652,-4.887596041716526e-06
1609929602.980542,-0.07079103369513037,-0.03861835363998896,5.964747895145804e-05
1609929603.034355,0.01268439069578145,-0.0019276722162151153,-3.463556992163024e-05
1609929603.065988,-0.031208072099579903,0.009413333163757342,-4.198689126754929e-05
1609929603.094345,0.011410450138620071,-0.0062466016768173895,8.258513021440924e-06
1609929603.123437,-0.0061640361769519795,-0.044020255810546825,5.236943968882883e-05
1609929603.169971,-0.01827201241657456,-0.006614355571205532,-5.3111163575730735e-06
1609929603.20217,-0.03141807187009162,-0.007430413503625055,-3.9118531894747e-06
1609929603.230339,0.018356366148629535,0.0236698758779835,-3.69342293251948e-05
1609929603.257276,0.02314766468839402,-0.045809028835049434,0.00010745219792374082
1609929603.284497,-0.037408457467484,-0.03862523594108572,1.8870668688469668e-05
1609929603.314714,-0.010939132092533832,0.01784881827469398,-3.355098249486985e-05
1609929603.347245,0.004653487072537429,-0.0254632327896853,3.8002195869696106e-05
1609929603.386804,-0.025651259762744932,-0.0021062785742960925,-5.447726008673056e-06
1609929603.42112,0.03184457740277583,-0.01633865115432167,2.4240715512489032e-05
1609929603.462517,0.01096724083582184,0.0004205326177386517,-1.5187302040310872e-05
1609929603.493348,-0.012182991790748032,-0.015236589065338773,-2.2268870634146857e-06
1609929603.526538,0.019618789679429677,-0.019034606342182417,3.8488183722194164e-05
1609929603.573202,-0.003233628331394914,-0.042791761680108786,5.148322248995978e-05
1609929603.605006,0.0046976823091392506,-0.013103571625482337,1.9179637220393466e-05
1609929603.632105,-0.0017795903909999522,0.025453916330115674,-4.2114347619303816e-05
1609929603.664699,-0.008839978313387448,0.017924440548148207,-4.861374741777286e-05
1609929603.690169,0.001974733495187106,0.010324313026660592,1.166271668707954e-05
1609929603.720344,-0.02644280760590109,-0.007665376110493283,5.4877333082341226e-06
