Timestamp,x_error
1609941897.024855,0.0
1609941898.196642,0.0
1609941899.971358,0.0
1609941900.935071,0.0
1609941901.90417,0.0
1609941903.022724,0.0
1609941904.118712,0.0
1609941905.1393,0.0
1609941906.170785,0.0
1609941907.222643,0.0
1609941908.405851,0.0
1609941909.4208,0.0
1609941910.467318,0.0
1609941911.477937,0.0
