Timestamp,x,y,z
1610091649.0774248,0.010651115328073502,-0.0018370110774412753,-1.4794704914093018
1610091649.2966914,0.010918564163148401,-0.001890161773189902,-1.4795206785202029
1610091649.4808247,0.010855601169168953,-0.0017915954813361172,-1.479498863220215
1610091649.6805491,0.011027047410607338,-0.0017705140635371206,-1.4794371128082275
1610091649.923138,0.011242766864597797,-0.0017145884921774262,-1.4794499874114992
1610091650.0830884,0.011149688623845576,-0.0016931275604292757,-1.4794267416000364
1610091650.3041456,0.011162937618792059,-0.0017784270457923414,-1.4794319868087769
1610091650.4900658,0.01119106449186802,-0.0019237569067627207,-1.47939670085907
1610091650.679244,0.011150003410875799,-0.0020978937391191712,-1.479426383972168
1610091650.9258502,0.011159828864037989,-0.0020884929690510035,-1.4793449640274048
1610091651.0891986,0.010666499845683575,-0.0023634929675608895,-1.478562593460083
1610091651.3053386,0.011162780225276949,-0.003110855352133512,-1.4792776107788088
1610091651.4836779,0.010843903757631779,-0.0033139102160930642,-1.4794230461120605
1610091651.688949,0.011532618664205073,-0.0036009328905493017,-1.479937672615051
1610091651.928047,0.01079884823411703,-0.003663396928459405,-1.4798215627670288
1610091652.084731,0.010741005651652815,-0.0043744482100009936,-1.479883313179016
1610091652.308601,0.009768491610884666,-0.007540124468505382,-1.4807696342468262
1610091652.4888706,0.004789214581251144,-0.012953679077327255,-1.4866296052932741
1610091652.689569,0.003853066824376582,-0.014380517415702341,-1.4796185493469238
1610091652.9329004,0.002955812728032469,-0.05942999199032783,-1.490105628967285
1610091653.0948756,0.026215732097625725,-0.035788822919130325,-1.5035594701766966
1610091653.3304076,-0.023703293874859813,0.010997094213962557,-1.508401155471802
1610091653.5627077,0.006537109613418578,0.011445780284702776,-1.4933612346649168
1610091653.7974024,-0.012219956144690512,0.01055585592985153,-1.4831031560897825
1610091653.9333131,0.04221780598163605,-0.01627972722053528,-1.4860515594482422
1610091654.0974405,0.006048228126019238,-0.005130238831043243,-1.490047812461853
1610091654.310949,-0.031586691737174995,0.001857527648098767,-1.494780778884888
1610091654.4989288,0.013093244284391405,-0.008787993341684343,-1.492754578590393
1610091654.7294488,-0.03186634927988052,-0.00278833322227001,-1.4883941411972041
1610091654.9451356,-0.05331624299287797,0.029396774247288707,-1.483358979225159
1610091655.104559,-0.022866610437631607,0.010637789033353327,-1.4846010208129885
1610091655.329331,0.0011622441234067093,-0.02295545116066933,-1.4852675199508667
1610091655.4995005,0.003654934698715807,-0.043260559439659126,-1.4824788570404053
1610091655.6999888,-0.0019002492772415256,-0.05475529283285142,-1.4802500009536745
1610091655.9423025,0.019982002675533288,-0.055068805813789354,-1.4785817861557007
1610091656.1034982,0.02498674020171166,-0.048035226762294776,-1.4774298667907717
1610091656.3322117,0.018293691799044602,-0.03954928740859032,-1.4755653142929077
1610091656.5578814,0.006096393335610627,-0.029007423669099815,-1.4744614362716675
1610091656.717687,0.008969252929091448,-0.026370443403720856,-1.4741320610046384
1610091656.9434555,0.007356727030128243,-0.02805358730256557,-1.4725344181060793
1610091657.1681943,-0.0006991563714109333,-0.027233468368649486,-1.4716566801071171
1610091657.3316145,-0.007140291854739187,-0.026199353858828538,-1.4722313880920406
1610091657.5063193,-0.005647647194564345,-0.02244624495506287,-1.4744219779968262
1610091657.7759306,0.003802187042310832,-0.02262085303664207,-1.476353883743286
1610091657.9504554,0.0009245994151569901,-0.03214756026864052,-1.4782950878143308
