Timestamp,x_error,y_error
1610097552.980214,0.0,0.0
1610097553.748559,-0.0,-0.0
1610097554.514134,-0.0,0.0
1610097555.282753,-0.0,-0.0
1610097556.057783,0.0,-0.0
1610097556.830394,0.0,-0.0
1610097557.59724,-0.01024419894100007,-0.0
1610097558.357857,-0.009289899448665104,-0.0
1610097559.133796,0.10556624543905084,0.0
1610097559.914399,-0.023871968485665643,0.0
1610097560.692949,0.48115908555205134,0.0
1610097561.487035,-0.27184188152828415,0.0
1610097562.310074,-0.20107425202241505,-0.0
1610097563.100344,-0.1779116366622646,-0.0
1610097563.8891,-0.2520229118389861,-0.0
1610097564.680121,-0.28747054428164304,0.0
1610097565.474812,0.022422358273061323,0.0
1610097566.272082,0.10747567843397281,0.0
1610097567.067187,0.15227921389574295,0.0
1610097567.853179,0.16004557180160767,-0.0
1610097568.646734,0.11046454105372436,0.0
1610097569.443432,0.07621069055755081,0.0
1610097570.237186,-0.025639797208218306,0.0
1610097571.032443,-0.16211330401897592,0.0
1610097571.829838,-0.2612330435338829,-0.0
1610097572.620809,-0.14198324166444148,-0.0
1610097573.431676,-0.13360041977188533,-0.0
1610097574.228536,-0.04378928194890802,-0.0
1610097575.025765,0.05304299602130742,-0.0
1610097575.830957,0.22859680446958272,-0.0
1610097576.630002,0.17142384199745372,-0.0
1610097577.433294,0.0945959500841498,0.0
1610097578.228036,-0.01877896577060549,-0.0
1610097579.029226,-0.03146309925949893,-0.0
1610097579.816172,-0.17070549186907893,0.0
1610097580.630796,-0.11785934179165881,0.0
1610097581.434405,-0.1826763382787945,-0.0
1610097582.246578,-0.08717703638195033,-0.0
1610097583.050101,0.04607777802504088,0.0
1610097583.857534,0.07386616294566696,0.0
1610097584.641713,0.21306107786017994,0.0
1610097585.451057,0.23915617102255915,-0.0
1610097586.248817,0.2789850211224702,0.0
1610097587.046558,0.33066497648676296,0.0
1610097587.848686,0.18901850288293554,0.0
1610097588.644835,-0.017559507547058893,0.0
1610097589.438036,-0.08594536410707435,0.0
1610097590.236125,-0.1817990015969715,0.0
1610097591.043539,-0.17986382179978033,0.0
1610097591.862548,-0.19416089399237738,-0.0
1610097592.675946,0.03803682515057937,0.0
1610097593.50136,0.07992816897006028,0.0
1610097594.314456,0.18037762628749832,0.0
1610097595.1233,0.21469783961380082,0.0
1610097595.930029,0.28780651746398206,-0.0
1610097596.736757,0.13063145094672596,0.0
1610097597.536793,0.1420312253852328,0.0
1610097598.369757,-0.1166942276183589,0.0
1610097599.165574,-0.20492314085680682,0.0
1610097599.964802,-0.12077869448621019,0.0
1610097600.767393,-0.09177262634381236,-0.0
1610097601.56766,-0.07514588438073712,-0.0
1610097602.370168,0.025479075260707616,-0.0
1610097603.170112,0.20523715789664151,0.0
1610097603.975888,0.25253154858539995,0.0
1610097604.767743,0.2946973100477627,0.0
