Timestamp,x,y,z
1610097552.7026944,0.010879843495786188,-0.0031244219280779366,-0.020917104557156563
1610097552.9047627,0.01083320565521717,-0.0031512875575572252,-0.02089966647326946
1610097553.144885,0.010786019265651705,-0.0032439995557069783,-0.020813269540667537
1610097553.3048906,0.010645636357367039,-0.003098232671618462,-0.020810265094041824
1610097553.5250654,0.010666603222489359,-0.0032088973093777904,-0.020811485126614574
1610097553.7100794,0.010580694302916525,-0.003176352242007851,-0.020786369219422337
1610097553.908889,0.010395896621048452,-0.0034683849662542343,-0.020776955410838127
1610097554.1494884,0.010537527501583103,-0.0033246956299990424,-0.02071843110024929
1610097554.3097243,0.010660230182111265,-0.003158083651214838,-0.0206732489168644
1610097554.5273843,0.011356356553733349,-0.0028302420396357775,-0.021563822403550145
1610097554.7057996,0.01094783563166857,-0.002813696628436447,-0.022219713777303703
1610097554.9081967,0.011504040099680422,-0.0039645121432840815,-0.022100128233432766
1610097555.1576984,0.010938226245343687,-0.005086349789053202,-0.021304432302713398
1610097555.3088388,0.010675383731722832,-0.005399125162512065,-0.021405911073088646
1610097555.5320394,0.011549573391675949,-0.005743918940424917,-0.020479343831539154
1610097555.77155,0.01172129902988672,-0.006373255513608456,-0.021301899105310444
1610097555.93498,0.009294331073760985,-0.008275865577161314,-0.031650822609663
1610097556.2720056,0.0027889779303222903,-0.014143273234367372,-0.03191672265529632
1610097556.600435,-0.03519430011510849,-0.05396708846092223,-0.020263267681002613
1610097556.8717864,0.0021847265306860217,-0.009035930968821049,-0.024611599743366245
1610097557.2055967,-0.01769204996526241,-0.015161307528614998,-0.03782544657588004
1610097557.3175087,-0.0007282888400368392,-0.0037514951545745134,-0.03200406953692437
1610097557.5911329,0.0041356440633535385,0.004308574832975864,-0.03707394748926163
1610097557.7208493,-0.004836455453187226,-0.008575625717639923,-0.034479029476642616
1610097557.913769,-0.012616139836609364,-0.031135110184550285,-0.033378716558218
1610097558.1584294,-0.020635468885302547,-0.018555922433733947,-0.034041572362184525
1610097558.4299393,-0.011402050964534281,0.019099291414022446,-0.0325106456875801
1610097558.5376,-0.00379221304319799,0.009317263029515745,-0.03174287453293801
1610097558.8055851,0.003558299271389843,-0.017565647140145305,-0.0316028818488121
1610097558.9185858,-0.0004254404339008033,-0.03767453506588935,-0.031006818637251847
1610097559.1584945,-0.0026561489794403315,-0.023888576775789257,-0.029487181454896927
1610097559.3178098,0.00915380287915468,-0.02747316844761372,-0.03005796670913696
1610097559.684854,0.005123783834278584,-0.041876737028360374,-0.030790857970714573
1610097559.9208567,0.029309824109077454,-0.013030089437961578,-0.027780523523688313
1610097560.2118537,0.016723083332180973,-0.01069999113678932,-0.02707234397530555
1610097560.3297136,-0.009212617762386794,-0.015466285869479176,-0.026517018675804135
1610097560.5427384,-0.011254115030169484,-0.014927176758646965,-0.025382455438375473
1610097560.8345852,-0.006461282726377247,-0.012534019537270069,-0.024028489366173744
1610097560.929989,0.0005708897951990365,-0.019987210631370537,-0.025423839688301083
1610097561.1744719,0.001222003600560129,-0.039700679481029504,-0.02518106251955032
1610097561.4343598,-0.0054642721079289905,-0.04920348525047302,-0.026506872847676277
1610097561.5521843,0.11253322660923003,-0.030263850465416905,-0.030693441629409783
1610097561.7444136,0.004429699853062632,-0.026412867009639743,-0.026930902153253552
1610097561.9398572,-0.055732160806655884,-0.02820184268057346,-0.026764975860714902
1610097562.195303,-0.030547261238098145,-0.023655286058783535,-0.02624766901135445
1610097562.340381,-0.0826500728726387,-0.022129684686660767,-0.025636371225118634
1610097562.5658498,0.001645855256356299,-0.02683223411440849,-0.02903627417981624
