Timestamp,x_error
1609945636.653499,-0.11055767035003916
1609945637.931667,-0.4877102263943943
1609945639.215605,-0.62538579653305
1609945640.516401,-0.8601403448534258
1609945641.824902,-7.9313523041791125
1609945643.140917,-28.534427329903778
1609945644.514822,-21.681003269349773
1609945645.883355,-33.177241744646395
1609945647.226519,3.7534648515496887
1609945648.565065,7.623736638329094
1609945649.911893,22.33645120436076
1609945651.252595,-2.4819500449901915
1609945652.586759,-15.30147838905277
1609945653.915731,-24.19487359216688
1609945655.270045,-12.806423940351577
1609945656.621982,-3.869264670609243
1609945657.963758,-9.489318535197684
