Timestamp,x,y,z
1610093453.0351818,-0.011182183399796486,-0.038141012191772475,3.050826072692871
1610093453.2892091,0.016000116243958473,-0.0421547219157219,3.0485522747039795
1610093453.438717,0.013764173723757265,-0.028968721628189077,3.070206642150879
1610093453.664485,-0.006956425961107014,-0.021247873082756993,3.0868499279022217
1610093453.843138,-0.0041021499782800674,-0.0161327589303255,3.0877556800842285
1610093454.0352142,-0.008653246797621252,-0.022153528407216076,3.086911201477051
1610093454.279173,-0.006004106253385541,-0.01573957502841949,3.0899813175201416
1610093454.4455216,-0.013119801878929136,-0.027868701145052903,3.0834217071533203
1610093454.6677322,-0.02298385836184025,-0.03774219378829002,3.0824990272521973
1610093454.8420856,-0.024422124028205875,-0.026427671313285835,3.082061767578125
1610093455.0417013,-0.003590755630284549,-0.016412766650319103,3.0755534172058105
1610093455.285179,-0.026017772033810616,-0.012807333841919897,3.07650089263916
1610093455.4442773,-0.012170527130365375,-0.027397012338042266,3.0805540084838867
1610093455.6665747,-0.03257520869374277,-0.03872461244463923,3.0804293155670166
1610093455.8460352,-0.02710891142487526,-0.03266050666570664,3.083564281463623
