Timestamp,x_error
1609947010.026911,0.8961920395420142
1609947011.429083,3.962306891096124
1609947012.930436,-3.025975712658252
1609947014.442587,-3.144308619631744
1609947015.9549,-10.456454952435143
1609947017.401949,-25.991980621639968
1609947018.855491,-25.967258913794982
1609947020.373933,-25.237109036813518
1609947021.833208,-11.248689838059923
1609947023.277809,-8.06399460129367
1609947024.725189,1.144646591385408
1609947026.183194,-2.9779393038512896
1609947027.657378,-3.814648972919388
1609947029.118294,-32.544867165467615
1609947030.576008,-36.99726048619914
