Timestamp,x,y,z
1609944955.7648938,0.007550738286226987,-0.0006923319306224583,-0.07668396830558778
1609944956.013053,0.007539575453847645,-0.0005751152639277278,-0.07665059715509415
1609944956.158211,0.007492999546229839,-0.0003842012374661863,-0.07663884013891219
1609944956.380122,0.007407150231301786,-0.000389230641303584,-0.07661424577236178
1609944956.5655344,0.0073595130816102045,-0.0005329044070094824,-0.07662458717823031
1609944956.7674346,0.007235954981297255,-0.0007146055577322843,-0.07661857455968857
1609944957.0069413,0.00759215699508786,-0.00048218172742053866,-0.07665726542472838
1609944957.164258,0.007615321781486273,-0.0003048867802135645,-0.07665205001831053
1609944957.3901172,0.007487677503377197,-0.0004535129119176416,-0.076659120619297
1609944957.5640662,0.007706885226070879,-0.0005803194944746791,-0.07666697353124619
1609944957.7679546,0.006455115973949431,-0.0012078635627403853,-0.075577475130558
1609944958.0071123,0.007570744957774879,-0.0014573910739272837,-0.0759878605604172
1609944958.1653006,0.00788989011198282,-0.00117268692702055,-0.07697159796953203
1609944958.3916667,0.00791066326200962,-0.0010967270936816935,-0.0768902450799942
1609944958.5660765,0.0057032513432204715,-0.0030898249242454767,-0.07618467509746552
1609944958.7676744,0.004332024138420819,-0.005376058630645274,-0.07636345177888869
1609944959.0142891,0.002423754194751382,-0.006489465944468975,-0.08097329735755922
1609944959.1695592,-0.002997005358338355,-0.012387211434543131,-0.09818622469902039
1609944959.3913329,-0.001917232642881572,-0.021076036617159843,-0.09721101820468901
1609944959.5643473,-0.01817063987255096,-0.050134025514125824,-0.08025203645229338
1609944959.7657099,0.033257544040679946,-0.00873571541160345,-0.07557451725006105
1609944960.0166016,0.009976025670766829,0.009088344871997832,-0.07272229343652722
1609944960.1704733,-0.03494913876056672,-0.01793133281171322,-0.0765623077750206
1609944960.387932,0.06740450114011763,-0.014344561845064165,-0.08092119544744494
1609944960.5890455,0.012634810991585255,-0.010602694004774094,-0.07972162216901779
1609944960.770652,-0.00983722694218159,-0.01421766262501478,-0.07769103348255156
1609944961.017123,0.008060415275394917,-0.014767085202038286,-0.07527502626180647
1609944961.1697385,0.007231179624795914,-0.011101301759481432,-0.07467080652713776
1609944961.3917885,0.004659159574657678,-0.011209427379071709,-0.07227484136819838
1609944961.5713744,-0.006751536391675473,-0.010364421643316746,-0.0706082582473755
1609944961.7719328,-0.007925529964268208,-0.0072361137717962265,-0.0695541799068451
1609944962.0182655,-0.0069931806065142155,-0.0020295116119086747,-0.06943707913160324
1609944962.1707525,-0.0013347499771043656,-0.0014617183478549125,-0.069660447537899
1609944962.3917677,0.00034837506245821714,-0.00477959355339408,-0.0700845792889595
1609944962.5875423,-0.0064091989770531654,-0.00016254917136393487,-0.07040112465620041
1609944962.7780538,-0.004668864887207748,0.0004975267220288515,-0.07009466737508772
1609944963.0185475,-0.004560453351587057,0.0033036272507160906,-0.07018897682428359
1609944963.1775239,-0.0032631813082844028,-0.026249224320054054,-0.07000571489334106
1609944963.3915298,-0.008559007197618484,-0.06114682182669642,-0.0704755112528801
1609944963.5732763,-0.0063570733182132235,-0.057618249207735055,-0.07243403792381287
1609944963.7959878,-0.0035218987613916384,-0.03958682343363761,-0.07379770278930663
1609944964.0295675,-0.00030278330086730393,-0.03441040590405464,-0.07524725049734116
1609944964.1765482,-0.01141158305108547,-0.03545846045017242,-0.07834654301404953
1609944964.3999605,-0.010642115026712418,-0.028642587363719937,-0.0818934217095375
1609944964.5795405,-0.005955173168331385,-0.02621946670114994,-0.08464948832988738
1609944964.777329,-0.0001927879493450745,-0.028885416686534878,-0.08392774313688277
1609944965.0191805,0.002347637666389346,-0.02895141206681728,-0.07656680792570114
1609944965.178446,-0.00418364442884922,-0.027019262313842773,-0.07143186777830123
1609944965.3992984,-0.001595957204699516,-0.024755969643592834,-0.06924924999475482
1609944965.5790637,-0.003096554894000292,-0.02408372983336449,-0.07005034387111665
1609944965.7933583,0.005599402822554112,-0.02421353943645954,-0.06863207370042801
1609944966.0199623,0.00813121162354946,-0.022742103785276413,-0.07068538665771484
1609944966.177198,-0.0018272218294441691,-0.02377919852733612,-0.07357169687747955
1609944966.399424,-0.0016659769462421536,-0.028105339035391808,-0.07572849094867705
1609944966.5777526,0.0019277132814750075,-0.03050666861236095,-0.07656439393758774
1609944966.7849824,-0.005585005506873131,-0.03428691625595093,-0.07616022974252701
