Timestamp,x_error
1609942209.393376,0.0
1609942210.622663,0.0
1609942211.911886,0.0
1609942213.096589,0.0
1609942214.122095,0.0
1609942215.154586,0.0
1609942216.212994,0.0
1609942217.221876,0.0
1609942218.273264,0.0
