Timestamp,x_error
1609942134.706849,0.0
1609942135.806141,0.0
1609942136.889546,0.0
1609942137.896741,0.0
1609942138.920616,0.0
1609942139.970736,0.0
1609942140.990214,0.0
1609942142.036787,0.0
1609942143.074033,0.0
1609942144.121124,0.0
1609942145.1439,0.0
1609942146.168927,0.0
