Timestamp,dx,dy,da
1609929370.89938,0.01819020354025886,-0.037131175590991515,-8.416104425111503e-05
1609929370.927258,-0.0002940976175671539,-0.020498859077580547,-1.702387967913162e-05
1609929370.962344,-0.032293449459782596,0.0018785769771295484,-0.00011781338107269832
1609929371.002385,-0.0069557963252939135,0.004866616142528854,-8.555218582856942e-05
1609929371.031898,0.008914000610774055,0.005259667168773389,-0.00010106093007234085
1609929371.058794,0.0003109090336317899,-0.03810830239942924,6.341550356550057e-06
1609929371.084576,-0.0016582629721826406,-0.011726476224379757,-0.00014394758868024565
1609929371.132726,-0.012569774567750528,-0.0009881833742094524,-0.0001782316205511197
1609929371.165066,-0.04471654588503708,-0.004194684487990926,-0.00023181347362860117
1609929371.191681,-0.08154350069865232,-0.007242399634718868,-0.0002500372072273939
1609929371.222209,-0.05944022134544036,-0.0005057584652318273,-0.00016231373056464803
1609929371.249576,-0.0875658471561817,-0.013982612113693282,-0.000285366418320178
1609929371.30444,-0.057812309851665314,0.04448444128991668,-0.00017956654971923358
1609929371.338914,-0.10676539457861219,0.0019620129517991733,-0.00030771182193416326
1609929371.365756,-0.0643219928077713,-0.002532852132861663,-0.00021014146332631994
1609929371.413632,-0.05932904708331787,-0.02967733808808662,-0.00016219900325925834
1609929371.443172,-0.07612654553659132,0.0013390586562043584,-0.0002572999021000425
1609929371.470903,-0.014680947237937074,0.006834937673536297,-0.00013408596018006926
1609929371.519664,-0.01405961454790736,-0.02771465503364689,0.00010380073665707885
1609929371.551764,-0.006957281815343552,0.01267115710011879,7.497766679661892e-05
1609929371.578938,0.015174774454906158,-0.04071618206921508,7.804034069234823e-05
1609929371.606398,0.006279949906544787,0.004005197862775166,-0.0002396163628428322
1609929371.641236,0.04970656607504076,-0.02997373025668995,5.3646175577703704e-05
1609929371.670796,0.06848187430693022,-0.018390534801572895,0.00019086777493903026
1609929371.698531,0.025554206377171342,-0.06395298118800438,0.00018110851062810553
1609929371.724924,0.048084293899112555,-0.030612650578217132,0.00015406282047701817
1609929371.750087,0.021350449873817894,-0.04455421642930163,0.0001855817352741927
1609929371.784381,0.027518725612978003,-0.027611641665465574,0.00014333583195692677
1609929371.81711,0.061873398623236944,-0.006399810326993753,0.00014206632862990114
1609929371.852872,0.0171169892212868,-0.05681872647546269,0.0002264909208216368
1609929371.881859,0.08466481346869384,-0.039032285453673335,0.0002670582404561948
1609929371.953389,-0.011269756160867964,-0.07084890435984599,-3.9080345682955376e-05
