Timestamp,x_error,y_error
1610095467.90351,-0.020893224040302256,-0.00826519352875978
1610095468.688061,-0.05612236635681271,-0.04467161442563798
1610095469.484905,-0.006960420530981511,-0.05473281556948761
1610095470.273345,0.0022840045960523915,-0.07086902439111055
1610095471.06287,0.06810385352604072,-0.02702032936410074
1610095471.853283,0.45848558025464525,0.134065781574701
1610095472.651927,0.055355361820851386,-0.024244812930972963
1610095473.432931,-0.2797727238389865,-0.04312604484685767
1610095474.226777,-2.119100079791167,47.46747388919496
1610095475.026829,-15.65795189517464,147.73950585495922
1610095475.878301,-32.99388118261368,-36.22634478386343
1610095476.695099,-2.133872754160792,-41.025973723944034
1610095477.515957,-0.881391473811074,-8.76987338986605
1610095478.330436,-4.644964060153294,-47.211282328753114
1610095479.145829,35.74283447668677,36.246598916483904
1610095479.961321,21.49731858833774,40.20291760031917
1610095480.78555,-18.160512227410685,-38.49973534776424
1610095481.559777,-43.019062748669725,-74.8652965868065
1610095482.346035,-1.7181183539233562,-1.2963621072017708
1610095483.132808,-3.171313572085197,-3.050060138300961
1610095483.913405,2.671975144437997,2.3953974899712676
1610095484.703857,-2.0662133237037175,-1.9238299079425225
1610095485.487092,0.7184117830952991,0.5506415534788873
