Timestamp,dx,dy,da
1609929323.943599,-0.02039594000108963,-0.0062424291927914224,-4.190912272990549e-05
1609929323.974874,0.02287339139306323,-0.0013734675484942949,2.1370209954604643e-05
1609929324.016095,-0.038144754021572996,-0.02465817484976227,1.5639650285127792e-05
1609929324.045736,-0.029277186944661984,-0.029143771522736207,3.927153873698008e-05
1609929324.072374,-0.023250031344945167,-0.009740039823257666,-2.9002500718173194e-05
1609929324.128988,-0.00014029475329117497,-0.018413184039463848,4.6161279540094395e-05
1609929324.15607,-0.02349418671171799,-0.009408833314115867,-3.869711593501914e-05
1609929324.184895,-0.017260909421853377,-0.02245352133333514,-2.288396860948697e-05
1609929324.213543,-0.01183305285928848,-0.017840243776573773,8.427830004018231e-05
1609929324.242283,-0.03717185044167423,-0.015995454385442722,-1.5839673704359283e-05
1609929324.280333,-0.009716914062419986,-0.011328094435955595,2.066627232004974e-05
1609929324.309408,0.008066107605642244,-0.019679308113108696,5.2095243588321316e-05
1609929324.335996,-0.022425181263551166,-0.009702944098891265,-4.639213963325469e-06
1609929324.375965,-0.01945066252142944,-0.028976262932009555,5.710099723455604e-05
1609929324.416707,0.004162527037959607,0.0020194769076336827,3.560001127222488e-06
1609929324.443443,-0.021301458785101902,0.009036991443597398,-1.2158670076462744e-05
1609929324.473235,-0.00592407471521568,-0.010060028623702456,3.7586873038686504e-06
1609929324.513345,0.002957059898029968,-0.01222444720991521,6.286364266387598e-05
1609929324.549389,-0.0035830925105775156,0.020377382147410472,-1.473097385213142e-05
1609929324.59015,-0.0015542887867803048,-0.015960876680635516,4.02702934604321e-05
1609929324.625,-0.0162180319260116,0.008088855459714309,-4.933542833192374e-05
1609929324.650999,0.02720989914208735,0.004726845251000811,3.4519866053871052e-06
1609929324.682853,4.598363348250979e-05,0.024921705844200937,-5.888853517851749e-05
1609929324.709242,-0.005038019230957549,0.02014744098005368,-4.8664056720399265e-05
1609929324.753494,-0.011481264717110876,-0.015718764402135706,2.5943967966549825e-06
1609929324.804723,0.021341948623553236,-0.03136826532270948,4.606611720465686e-05
1609929324.837156,-0.024753136313699103,-0.018247840758942875,1.3234244343596318e-05
1609929324.864754,-0.0022684270961795747,0.032386266813795014,-7.27135036574632e-05
1609929324.892228,-0.002802153409830463,0.002709558216266554,-4.236072692944428e-05
1609929324.917881,-0.035531673711574945,-0.0021931180980953877,4.173264139802921e-06
1609929324.944176,0.017888272795387464,0.015103743058675758,-4.058094635919784e-05
1609929324.973801,-0.005611399865593669,0.0054883203451325385,1.8725157528202784e-05
1609929325.010485,-0.03320011991757432,0.009071190705138859,-3.76160986801572e-05
1609929325.041121,0.01643619440499924,-0.013180573742503462,6.192669845592396e-05
1609929325.073192,0.027936801723546564,0.024915503884381858,-6.692248348428671e-06
1609929325.103732,0.0004724302123168541,-0.020799752505299897,2.9075185210953584e-05
1609929325.146857,-0.0016246056270725752,0.0018718209695419664,-4.366049275035312e-05
1609929325.173938,0.028168853807371743,0.01810115148922528,-2.7442515974443536e-05
1609929325.20551,0.05253861635407224,0.013127051564792196,1.9985486083871466e-05
1609929325.240836,-0.03779437631246774,-0.010617088680037245,7.585268486696738e-06
1609929325.286226,0.013353013011815448,0.030482894513617687,-5.170399323820415e-05
1609929325.317919,0.029096244229112098,-0.003510803168387727,3.769088231185059e-05
1609929325.350556,0.0058229790850153895,0.013786531559408892,2.0377742682064866e-05
1609929325.377174,0.007336565320434616,0.002651761756401739,1.3933915242009588e-05
1609929325.404757,0.01825360144358133,-0.015774546140232326,3.5558399746790954e-05
1609929325.448018,-0.01306365983595087,0.030367670136738273,-6.457351191799268e-05
1609929325.478849,0.024550042575455067,0.006636891465171216,-1.821715107634711e-05
1609929325.504524,-0.006741218055871578,-0.04027946279308428,6.308685134671602e-05
