Timestamp,x_error
1609945073.132854,-0.17848635559475035
1609945074.395351,-0.37968079487496675
1609945075.657313,-0.3840601892243064
1609945076.907077,2.9178641160882814
1609945078.1595,-0.8545479687706348
1609945079.430479,-29.48627766311706
1609945080.696102,-41.60607099123356
1609945081.96047,-21.59261097788971
1609945083.245312,-20.954169370586193
1609945084.518912,-16.44400540840357
1609945085.790761,5.165998547577381
1609945087.06024,-1.4609450789827487
1609945088.341086,-2.0168791595428948
1609945089.615754,-10.106536529563186
1609945090.881269,-6.648479055889948
1609945092.161841,-8.627995813120823
1609945093.43045,-4.348489760674407
1609945094.70835,-3.9303897932584806
1609945095.983246,-3.2201027580767025
1609945097.25348,-5.2652285725504
