Timestamp,x_error
1609941478.988596,-60.633381299571354
1609941480.035577,-108.74056266605389
1609941481.069751,-0.12480117874599617
1609941482.100337,107.00877116992964
1609941483.124176,88.8365050995844
1609941484.182846,611.1042388936872
1609941485.22043,188.19143520112905
1609941486.258639,-6.395088078167351
1609941487.297175,4.832001868301119
1609941488.339531,0.39680427929794926
1609941489.391217,1.8306355217065176
1609941490.464694,1.9567651161890487
1609941491.492095,3.8325104860805204
1609941492.504283,2.023950718980752
1609941493.536411,11.204898907111808
1609941494.600051,1.4126388336505085
1609941495.619307,1.6979796884288278
1609941496.646617,1.7383151476274579
1609941497.688106,-6.46172940041909
1609941498.725839,0.7275706800144917
1609941499.824774,-5.706660898484245
1609941500.844004,-8.041941522554323
1609941501.887401,-8.912229433773065
1609941502.927097,-4.2914558881613685
1609941503.949452,-16.40595129851636
1609941504.992253,-14.166342640402057
1609941506.01728,-16.435253184671033
1609941507.055683,-20.973714605189667
1609941508.081714,-12.213863916085026
1609941509.115195,-32.1569013500551
1609941510.18164,10.21290351779491
1609941511.199516,-20.2496230614253
1609941512.243065,156.9174955554431
1609941513.32722,2877.200158613793
1609941514.405154,225.44663752883952
1609941515.449469,40.47038110260601
1609941516.467911,-21.576015628342546
1609941517.48666,-29.54189748054286
1609941518.533071,-1.0315430248801376
1609941519.564748,-6.954974589124261
1609941520.638604,-30.584259993417497
1609941521.643075,30.367715034112294
1609941522.660892,10.799761131673376
1609941523.730705,19.034414754697266
1609941524.729301,18.06754328800566
1609941525.839397,25.678278866501547
1609941526.813167,39.046414889808894
1609941527.84197,5.865409533569203
1609941528.877612,26.97216462644723
1609941529.908093,10.662728566065875
1609941530.946317,-2.5055101314908197
1609941531.976569,2.639143556948385
1609941533.012314,-13.237863401031358
1609941534.098684,-36.065093167802125
1609941535.122127,-38.63256458513805
1609941536.144042,-31.450889876520918
1609941537.18123,-38.1339286708747
1609941538.210296,223.62200813412576
1609941539.246026,330.03236777760713
1609941540.280508,-54.96457317173314
1609941541.330412,-20.013451527981243
1609941542.343351,5.930326405791596
1609941543.409433,45.939980082076495
1609941544.505121,38.34569191312965
1609941545.492405,-26.432490524073955
1609941546.500947,-44.881708853745096
1609941547.590108,-290.2136508448151
1609941548.58403,-170.4390485717049
1609941549.681706,-6.497243878535367
1609941550.686562,-64.24267454152331
1609941551.700711,38.05590856219346
1609941552.744406,22.799883340071545
1609941553.7601,-23.207643712482252
1609941554.806978,48.107426140903634
1609941555.865369,85.4816885133318
1609941556.909751,84.64718149218385
1609941557.937839,128.72050783584487
1609941558.953988,130.31461775195555
1609941559.986529,39.39220857334606
1609941561.02852,-0.5857744411501953
1609941562.063956,-7.882742991272538
1609941563.105624,-167.29771570157672
1609941564.128126,-211.89304697602023
1609941565.173944,-219.9402877989383
1609941566.219064,-129.92137881987006
1609941567.262009,-57.59297502992741
1609941568.287231,327.33046141183513
1609941569.308261,121.74722463457508
1609941570.373781,366.7217075333105
1609941571.409977,544.4292757708681
1609941572.450246,49.10814466712644
1609941573.480957,160.06477780855852
1609941574.529112,-59.95569554051665
1609941575.603946,-49.32695362316951
1609941576.630271,56.38651939857694
1609941577.653167,-5.585233176656066
1609941578.684202,-2.637071344956191
1609941579.739342,-39.59277289113326
1609941580.774779,-42.32860145473048
1609941581.78606,-15.675556433440972
1609941582.822156,13.664408582962446
1609941583.871483,69.87625462509132
1609941584.877769,-7.109334089409838
1609941585.935064,-6.002449635449425
1609941586.961789,9.74097716539571
1609941587.992884,28.867932785733974
1609941589.021082,-36.01500286511893
1609941590.050148,64.0184621377981
1609941591.11514,58.11285154868691
1609941592.133049,-10.16453343960498
1609941593.18168,5.468261065669694
1609941594.202721,-1.1261655296167639
1609941595.23009,18.12280268812506
1609941596.2598,4.375607430594986
1609941597.306244,5.275336036115142
1609941598.361174,5.4999989356366985
1609941599.366186,-18.83052432261922
1609941600.403554,-112.84674042170128
1609941601.452762,36.86190898217843
1609941602.506883,-21.152792621107672
1609941603.536899,50.20925779303496
1609941604.575079,-2.4513692659720037
1609941605.608989,-26.713513067957074
1609941606.65611,-6.1774542233654754
1609941607.699213,0.37923174223716605
1609941608.728193,-34.91190390362857
1609941609.745696,-73.3947098497031
1609941610.771244,-29.457994928564908
1609941611.812918,62.41288643213202
1609941612.84287,-4.551149141039531
1609941613.899875,-2.209011102144177
1609941614.942206,-0.9798714714132255
1609941615.956109,-340.64289158643913
1609941617.027405,-588.6824623508928
1609941618.042884,1059.2556454365917
1609941619.088416,-174.6069308790435
1609941620.114088,158.2563205614804
1609941621.141627,-49.81098109791682
1609941622.198522,99.05663453392971
1609941623.23519,423.8434558505788
