Timestamp,x_error,y_error
1610094755.18933,-0.08002123464798723,0.03699370110013793
1610094755.969784,-0.0811638617718013,0.16081818942860635
1610094756.7437,-0.025011000006752705,0.01977286275049853
1610094757.515345,-0.0726126476639992,0.024996267389259724
1610094758.297795,-0.00677009868278422,-0.1338443774623753
1610094759.07678,-0.34303569574864123,-0.10728216757068942
1610094759.858356,-0.7914342721834524,-0.35528930505099876
1610094760.64479,-0.22345661573859488,-0.2346705222663438
1610094761.420443,1.113069960039517,-0.9089642036893916
1610094762.203428,25.881785768376915,71.00924610094066
1610094763.006402,6.0847195945048025,8.298068131999187
1610094763.805478,7.339703062701008,-1.764743603083044
1610094764.678275,-14.237968881053064,-11.641791808960354
1610094765.47828,-12.369005211417457,-26.801867326072
1610094766.266783,-15.668783506259238,-14.553366090407877
1610094767.05167,-10.187064972958794,6.757781948602652
1610094767.836938,2.071861811212349,15.106218658270674
1610094768.621963,4.036408620393807,15.24311316705742
1610094769.417915,6.67592301816784,24.416208864164656
1610094770.216922,0.2601565787061626,18.50389209193847
1610094771.016711,16.25121657291036,-13.257820842852809
1610094771.80598,4.550460659374767,-12.287534068869391
1610094772.603471,-1.751068477987662,-7.365009667007645
1610094773.388471,-5.2263851951347435,-11.05228519375353
1610094774.171751,-3.66799286694835,-0.6950058365485795
1610094774.960108,0.8636291983857404,6.782189818515098
1610094775.756328,3.262454057470727,8.939193343749848
1610094776.54537,0.5112320546426361,-2.2746752328872426
1610094777.343333,0.777687162454931,2.306467243237163
1610094778.138817,-3.6705011036530113,-3.6080035747869275
1610094778.922192,-8.940610733826757,-14.801553504510942
1610094779.712879,-0.05417489895234462,2.253226941325699
1610094780.509035,4.5651158744918465,7.632300362971729
1610094781.305573,-2.805427650606496,0.20471358494895286
1610094782.143996,-7.803538042552995,-3.0218764571757903
1610094782.948335,-17.005081835662413,0.39405893374643164
1610094783.742508,9.484174893770279,-5.830624252082397
1610094784.544033,-1.4835213722662375,0.5677910919546081
1610094785.346615,-19.61761079738328,40.40581384875988
1610094786.157654,6.272663355371301,36.4266092916961
1610094786.967219,10.252995394533466,-5.3256106734121635
1610094787.767169,-5.616928473950237,2.3809432929050303
1610094788.579036,-16.62518966852593,-2.796423317481891
1610094789.385558,-15.131807479404358,-12.951117259786084
1610094790.187045,-16.953179683972756,-8.01547554204832
1610094790.996573,-40.67232745625853,-24.483633982771924
1610094791.791972,-26.26641639250223,-35.31448100231138
1610094792.585136,-19.353657724024377,-11.823430635406373
1610094793.38752,-11.407723035031431,-14.395590261279674
1610094794.185431,-13.9642988964319,-10.670284621751946
1610094794.990215,119.66853372764712,34.235682487245846
1610094795.935919,173.03279578402123,-321.2900282630617
1610094796.738768,-9.453627225525265,-1.354465800955743
1610094797.539455,-0.3743253282839283,0.1515001244549925
1610094798.320125,0.21560613254176614,0.27794537070869035
1610094799.108862,-0.07302495385845165,-0.2166710772043644
1610094799.896912,0.15403407476619424,-0.3796565724233486
1610094800.713819,-0.05403107473945158,0.5065334131974013
1610094801.504887,1.0656143300205723,-0.005817965941484149
1610094802.298073,-0.8814387588271486,-0.0636532564848038
1610094803.089304,0.22790338836934582,-0.46044002681191065
