Timestamp,x_error
1609942272.032215,-0.07427623970449684
1609942273.085535,0.003471067602162833
1609942274.107177,-0.0579757830825699
1609942275.177151,-0.09111834333719156
1609942276.165635,0.08072460060968238
1609942277.21055,0.10424156628519618
1609942278.285698,-0.24780161864588232
1609942279.2755,0.10715924486512357
1609942280.397828,-0.1822184146214365
1609942281.500282,-0.1206765891169733
1609942282.574464,0.13944779680760816
1609942283.679498,1
1609942284.899401,-1
1609942285.927801,0.16730484169817833
1609942286.964611,-0.029243273608657933
1609942288.006515,-0.020193642025257575
1609942289.059059,0.0001656854794660356
1609942290.163275,0.404399230536027
1609942291.205499,0.09125978435369761
1609942292.255356,0.03505969140508374
1609942293.271836,0.013852431747186363
1609942294.296431,0.022481709302096434
1609942295.338693,0.03336537473329406
1609942296.367366,0.04378585321058852
1609942297.406114,0.08327134920342529
1609942298.438338,0.0666578190525245
1609942299.491864,0.04637419052352899
1609942300.544627,1
1609942301.55649,-0.05445919229595166
1609942302.58716,-0.08616690751014186
1609942303.645637,-0.07550388131840384
1609942304.66046,-0.00937468979663373
1609942305.689552,0.22658293191952233
1609942306.730692,0.19397061522233208
1609942307.805299,-0.09468442854911403
1609942308.825164,0.02187336531084272
1609942309.853323,-0.0029102857788944
1609942310.910265,0.0613744287795967
1609942311.952432,0.3033055102081644
1609942312.996761,-0.008216245804619732
1609942314.028774,0.04931627639108917
1609942315.056325,0.027700153041261243
1609942316.111274,0.12171962645269993
1609942317.151226,0.03111640825158951
1609942318.198373,0.05813758122183868
1609942319.212063,0.03135747273356787
1609942320.234689,-0.0048286513422861775
1609942321.287284,-0.01843428572082033
1609942322.333686,0.10222630211310499
1609942323.366308,-0.014139683336261522
1609942324.406416,0.042428134013367785
1609942325.426247,-0.043767148425260645
1609942326.472994,0.021117449951589536
1609942327.51219,0.0345602057308219
1609942328.540332,0.026662687372643774
1609942329.57934,0.06819739108919269
1609942330.655357,0.030286233483089682
1609942331.644576,0.03420302203445921
1609942332.708852,0.018344226139808198
1609942333.706039,0.01357911878364898
1609942334.73755,0.3881127105464487
1609942335.775132,0.025239374897400798
1609942336.815752,0.07536834964483807
1609942337.855102,0.08852604859861847
1609942338.91201,-0.14297412083645158
1609942339.919061,-0.010956844036607015
1609942340.958773,-0.06709585592838369
1609942342.000771,0.06504233836772803
1609942343.030013,-0.028928026170883445
1609942344.084423,-0.03380820763519762
1609942345.085612,-0.1409778550774514
1609942346.149815,-0.03322965270392322
1609942347.23238,-0.5307014642382927
1609942348.277704,0.0016537258883602135
1609942349.31832,-0.43757870028480983
1609942350.388381,0.10788254626441907
1609942351.41934,0.44786093995890713
1609942352.483187,0.499901463164976
1609942353.577331,0.05072972543882368
1609942354.585828,0.048699675455499684
1609942355.58415,0.039906528343106845
1609942356.626203,0.0402641546142758
1609942357.687973,-0.4905811774960143
1609942358.74333,-0.1639735144464242
1609942359.791205,0.39652762428718613
1609942360.865021,-0.04244558916560636
1609942361.941893,-0.006227042127583639
1609942362.995547,0.2172853533834402
1609942364.089647,0.05879155401940202
1609942365.121459,0.015300809602023466
1609942366.172511,0.23658094763117088
1609942367.221534,-0.013488469455224956
1609942368.26823,-0.037855775186436416
1609942369.290281,-0.07818516456703366
1609942370.306324,-0.2107064116868006
1609942371.335427,-0.22714319527780694
1609942372.369067,-0.37196372318359305
1609942373.403253,-0.18746689696772176
1609942374.446148,0.5382356866279616
1609942375.481792,0.35229161627679945
1609942376.52073,0.33671139775991005
1609942377.554619,0.07040651278904676
1609942378.613879,0.03596244767463427
1609942379.623518,0.4827603212752499
1609942380.688411,0.33899128563786024
1609942381.761898,0.0006953733965756208
1609942382.772417,-0.6111586755469353
1609942383.811772,-0.31077222652327474
1609942384.844889,-0.3427613593507031
1609942385.933941,0.4935485789360819
1609942387.023992,-0.1721380627697299
1609942388.087265,-0.023305396140210433
1609942389.123052,0.06849744388319538
1609942390.175486,-0.19875845301738437
1609942391.259242,0.11271651611469533
1609942392.271584,-0.10991731469829853
1609942393.371121,0.017801865596750014
1609942394.51251,0.6546540002669546
1609942395.546382,0.21235860332854978
1609942396.571066,0.721808567228239
