Timestamp,x_error,y_error
1610093418.755681,5.605344125758991e-05,-0.0006458132706560155
1610093420.05355,-0.0001370958910298733,-0.0020219434502166955
1610093421.339227,0.0002030726706038432,-0.003368400194751401
1610093422.635204,0.004086414855052811,0.28918431698343816
1610093423.946535,-0.007711676649621934,1
1610093425.297682,-0.011631911819665155,0.04795576512972697
1610093426.652905,-0.018607758773209745,-0.7616387226707643
1610093427.998195,-0.012808651563316118,-0.5083205389865202
1610093429.333049,-0.005762315856802709,-0.37180313295749834
1610093430.660528,-0.0021937828985399708,0.7249803242446676
1610093432.015386,0.004411382640820843,0.34536752081910826
1610093433.345234,0.0009564645867706095,0.045929384802015284
1610093434.686282,-0.01527155942423474,-0.663970078141617
1610093436.010525,-0.009733979809935659,-0.1837995937458881
1610093437.34306,-0.014760993806597492,-0.27190103972557395
1610093438.684328,-0.007228604381861289,0.061098220185506216
1610093440.029345,-0.008765962120761224,0.32905768960342224
