Timestamp,x_error
1609942172.13643,0.0
1609942173.358515,0.0
1609942174.474869,0.0
1609942175.715003,0.0
1609942176.915585,0.0
1609942178.041172,0.0
1609942179.24275,0.0
1609942180.493786,0.0
1609942181.778449,0.0
1609942183.103597,0.0
1609942184.416561,0.0
1609942185.707421,0.0
1609942186.879766,0.0
1609942187.922636,0.0
1609942189.091049,0.0
1609942190.405019,0.0
1609942191.704412,0.0
1609942192.995286,0.0
1609942194.326118,0.0
1609942195.61834,0.0
1609942196.634774,0.0
1609942197.687732,0.0
1609942198.702869,0.0
1609942199.74775,0.0
1609942200.775097,0.0
1609942201.823651,0.0
1609942202.844812,0.0
1609942203.867762,0.0
1609942204.933979,0.0
