Timestamp,x_error
1609944572.731031,0.8557988874852019
1609944573.993804,1.2310314324338074
1609944575.275415,0.5274808811851689
1609944576.554345,2.670624004796916
1609944577.82304,13.193394816795276
1609944579.109512,-13.12674141660359
1609944580.382208,-35.94900412204399
1609944581.659465,-45.36728088379918
1609944582.93844,-18.786010531712048
1609944584.210686,9.054060078478225
1609944585.482033,12.459937395835667
1609944586.771679,6.0066862195213835
1609944588.065137,-7.865785608221715
1609944589.331703,-12.264557891863921
1609944590.60973,-10.354217285287532
1609944591.87712,-10.300910624211296
1609944593.153083,-9.034366599151433
1609944594.420144,-7.845996364723305
1609944595.685398,-5.2619168547361665
1609944596.932237,-2.373899380562851
1609944598.198187,-13.490436095049473
1609944599.470304,-12.966100105019864
1609944600.749405,-11.831733970810044
