Timestamp,x_error,y_error
1610091928.284421,-0.0,0.0
1610091929.682501,-0.0,-0.0
1610091931.074151,-0.0,-0.0
1610091932.471436,0.0,0.0
1610091933.863973,0.0,0.0
1610091935.24778,0.0,0.0
1610091936.637157,-0.0,-0.0
1610091938.040075,-0.0,0.0
1610091939.428893,0.0,0.0
1610091940.85884,0.0,0.0
1610091942.302036,0.0,0.0
1610091943.715962,0.0,0.0
1610091945.122827,-0.0,-0.0
1610091946.50343,-0.0,-0.0
1610091947.894692,-0.0,-0.0
1610091949.282347,0.0,0.0
1610091950.695281,-0.0,0.0
1610091952.060467,0.0,-0.0
1610091953.447818,0.0,-0.0
1610091954.858329,-0.0,0.0
