Timestamp,x_error,y_error
1610093015.173332,-2.4046748954337892e-05,0.0023665788576141818
1610093016.192274,-3.8573429723230596e-05,0.00038000591760123023
1610093017.240022,-0.0003863782899611104,-0.0045341678708971786
1610093018.267883,0.0006568640925956084,0.1077763694623321
1610093019.292966,-0.013582608613210551,0.7336675981117787
1610093020.331019,-0.01559677015009915,-0.10538263160022898
1610093021.367786,-0.005094986067600322,-0.21575803203203925
1610093022.397353,6.5810292418275e-06,-0.0044034539310642
1610093023.657612,0.006453306635941565,0.15068683977638667
1610093024.679982,0.007911350070541515,0.11264471169176547
1610093025.686045,0.004760216763444115,0.10630253264366747
1610093026.895996,0.0018416172930129614,0.06610203581073489
1610093028.032697,-0.0017284827290876307,-0.005627726918145761
1610093029.176268,-0.0010386009100048683,-0.020755544612222048
1610093030.074305,-0.0003630597935992291,-0.04343975242031892
1610093031.102815,-0.00015110849888544302,0.03568665241427937
1610093032.131383,-0.0013368149881862594,-0.03340313751667242
1610093033.181495,-0.0005608469670899264,-0.008035003831300363
1610093034.210506,-0.001128985756374044,0.0035711427177316474
