Timestamp,x_error
1609946388.108597,0.271415259279399
1609946389.359028,0.46009647922584185
1609946390.602684,0.6849487510106929
1609946391.855826,0.3636500159431284
1609946393.122273,-1.7841934142251938
1609946394.382397,-13.544225975228205
1609946395.634036,-34.50917896859951
1609946396.893725,-36.5015901043338
1609946398.163314,-23.803873279138358
1609946399.437993,-6.644288600284616
1609946400.69015,-17.430320341041103
1609946401.965561,-9.210002474412265
1609946403.226609,3.545810785147902
1609946404.49528,4.966195761755855
1609946405.749847,5.6863614810894045
1609946407.008947,1.5103971393837885
1609946408.278,-3.1883860825518453
1609946409.533599,8.587654315616135
