Timestamp,x,y,z
1609946556.5917253,0.014072443358600134,-0.005323970690369605,0.002616234356537461
1609946556.8354292,0.014201956801116463,-0.005230495240539312,0.0026241343002766366
1609946556.994169,0.014090178534388542,-0.005321423523128033,0.002631396055221557
1609946557.2189944,0.013981314375996591,-0.0052991132251918325,0.002585199195891619
1609946557.3996208,0.013964432291686537,-0.005452218931168318,0.0025343960151076317
1609946557.600252,0.014012711122632028,-0.005527338013052942,0.002535146428272128
1609946557.8380961,0.013975126668810843,-0.0055603901855647555,0.002506259363144636
1609946557.9999547,0.014261010102927683,-0.005365550518035889,0.002441870747134089
1609946558.2200582,0.014241229742765427,-0.00551258772611618,0.0024508612696081404
1609946558.4033582,0.01379805337637663,-0.005711932200938464,0.0031637782230973244
1609946558.6000934,0.014261898584663866,-0.005443439353257417,0.00262887473218143
1609946558.8393817,0.01409892551600933,-0.005614568479359151,0.001343512092716992
1609946559.0013707,0.013999127782881258,-0.005538514349609612,0.0016525052487850187
1609946559.2276328,0.014427445828914644,-0.005360003560781479,0.0015725104603916404
1609946559.4132013,0.01408584322780371,-0.0047905389219522485,0.0012108334340155127
1609946559.6105583,0.015253124758601187,-0.003923528362065554,0.001745491987094283
1609946559.8465126,0.018875479698181152,0.002747621852904558,-0.010715064592659477
1609946560.0044918,0.023360989987850182,-0.001463864231482148,-0.008532532490789889
1609946560.2217813,-0.033515777438879006,-0.028125138953328136,0.0067057949490845195
1609946560.403525,0.020153235644102097,-0.012388892471790312,0.016600355505943295
1609946560.6053882,-0.013846783898770813,-0.0031407331116497517,0.002313727745786309
1609946560.858177,0.0003970552061218767,-0.006163672544062137,-0.0023830391000956293
1609946561.0167425,0.02289771102368832,0.012025640346109865,-0.00113995186984539
1609946561.2385623,0.020642757415771484,0.004437074065208434,-0.0014083919813856483
1609946561.4116867,0.0007882092031650247,-0.003337629372254015,-0.0012778392992913725
1609946561.6192436,8.89742950676009e-05,-0.003433434525504709,0.00028289359761402016
1609946562.1630957,0.001377727137878537,-0.003503740997985005,0.0030073919333517547
