Timestamp,x_error
1609944995.080537,0.09963701695398484
1609944996.35445,0.23003464286547515
1609944997.622174,0.849412722146905
1609944998.924088,2.6621310959276387
1609945000.211585,11.506560591909594
1609945001.471586,-24.031617760117545
1609945002.7341,-41.40838116471157
1609945004.005986,-23.93285726454233
1609945005.287162,10.116499047693274
1609945006.553818,8.935302797724296
1609945007.822549,9.069215007119102
1609945009.100543,1.131534022534523
1609945010.365471,-6.570766391046355
1609945011.624471,-10.75630779431881
1609945012.909339,-8.19511863930667
1609945014.198918,-3.414052560447076
