Timestamp,x,y,z
1609943021.031049,0.009874370880424976,-0.0011365870013833046,0.08135075867176056
1609943021.2065573,0.009894967079162601,-0.0010651599150151014,0.08134643733501434
1609943021.4097874,0.009933560155332088,-0.0009224681416526437,0.08133206516504288
1609943021.6514935,0.009859952144324781,-0.0009165461524389681,0.08133288472890854
1609943021.8163285,0.009799359366297724,-0.0010942195076495411,0.08128096163272859
1609943022.0369985,0.00972540397197008,-0.0010020136833190916,0.08130965381860733
1609943022.2150743,0.009783161804080008,-0.0010459654731675985,0.08128275722265245
1609943022.412907,0.009590236470103266,-0.0010160488309338689,0.08128714561462402
1609943022.6573787,0.009624418802559376,-0.0009001650614663959,0.08129379898309706
1609943022.819179,0.009959928691387171,-0.0008121731225401162,0.08066618442535399
1609943023.0353432,0.00919538177549839,-0.0014688860392197967,0.08157303184270859
1609943023.2162936,0.009588062763214111,-0.0007566703716292978,0.08079206943511964
