Timestamp,x_error
1609942979.504412,-0.08195579516151916
1609942979.563267,-0.08195579516151916
1609942979.597889,-0.08195579516151916
1609942979.632712,-0.08195579516151916
1609942979.66108,-0.08195579516151916
1609942979.690942,-0.08195579516151916
1609942979.722425,-0.08195579516151916
1609942979.754063,-0.08195579516151916
1609942979.785001,-0.08195579516151916
1609942979.815534,-0.08195579516151916
1609942979.85828,-0.08195579516151916
1609942979.900133,-0.08195579516151916
1609942979.936833,-0.08195579516151916
1609942979.967352,-0.08195579516151916
1609942979.997997,-0.08195579516151916
1609942980.031357,-0.08195579516151916
1609942980.061234,-0.08195579516151916
1609942980.091752,-0.08195579516151916
1609942980.123487,-0.08195579516151916
1609942980.176788,-0.08195579516151916
1609942980.213248,-0.08195579516151916
1609942980.242613,-0.08195579516151916
1609942980.278501,-0.08195579516151916
1609942980.311362,-0.08195579516151916
1609942980.341505,-0.08195579516151916
1609942980.372645,-0.08195579516151916
1609942980.405915,-0.08195579516151916
1609942980.434372,-0.08195579516151916
1609942980.465067,-0.08195579516151916
1609942980.495701,-0.08195579516151916
1609942980.527047,-0.08195579516151916
1609942980.558464,-0.08195579516151916
1609942980.590909,-0.08195579516151916
1609942980.622018,-0.08195579516151916
1609942980.652099,-0.08195579516151916
1609942980.683296,-0.08195579516151916
1609942980.71472,-0.08195579516151916
1609942980.745984,-0.08195579516151916
1609942980.777888,-0.08195579516151916
1609942980.820866,-0.08195579516151916
1609942980.852404,-0.08195579516151916
1609942980.894958,-0.08195579516151916
1609942980.926981,-0.08195579516151916
1609942980.988039,-0.08195579516151916
1609942981.020255,-0.08195579516151916
1609942981.050089,-0.08195579516151916
1609942981.078673,-0.08195579516151916
1609942981.110522,-0.08195579516151916
1609942981.14139,-0.08195579516151916
1609942981.173736,-0.08195579516151916
1609942981.20319,-0.08195579516151916
1609942981.233134,-0.08195579516151916
1609942981.261573,-0.08195579516151916
1609942981.294969,-0.08195579516151916
1609942981.325948,-0.08195579516151916
1609942981.355727,-0.08195579516151916
1609942981.386273,-0.08195579516151916
1609942981.416492,-0.08195579516151916
1609942981.444989,-0.08195579516151916
1609942981.511362,-0.08195579516151916
1609942981.540442,-0.08195579516151916
1609942981.568792,-0.08195579516151916
1609942981.601628,-0.08195579516151916
1609942981.632752,-0.08195579516151916
1609942981.662471,-0.08195579516151916
1609942981.694061,-0.08195579516151916
1609942981.725753,-0.08195579516151916
1609942981.757507,-0.08195579516151916
1609942981.786974,-0.08195579516151916
1609942981.815288,-0.08195579516151916
1609942981.847833,-0.08195579516151916
1609942981.884458,-0.08195579516151916
1609942981.939993,-0.08195579516151916
1609942981.973105,-0.08195579516151916
1609942982.004973,-0.08195579516151916
1609942982.035612,-0.08195579516151916
1609942982.067207,-0.08195579516151916
1609942982.098738,-0.08195579516151916
1609942982.131353,-0.08195579516151916
1609942982.16374,-0.08195579516151916
1609942982.1991,-0.08195579516151916
1609942982.230405,-0.08195579516151916
1609942982.26081,-0.08195579516151916
1609942982.290795,-0.08195579516151916
1609942982.323143,-0.08195579516151916
1609942982.359161,-0.08195579516151916
1609942982.397077,-0.08195579516151916
1609942982.431778,-0.08195579516151916
1609942982.463196,-0.08195579516151916
1609942982.492301,-0.08195579516151916
1609942982.542527,-0.08195579516151916
1609942982.574768,-0.08195579516151916
1609942982.604966,-0.08195579516151916
1609942982.638285,-0.08195579516151916
1609942982.67047,-0.08195579516151916
1609942982.719655,-0.08195579516151916
1609942982.75442,-0.08195579516151916
1609942982.785096,-0.08195579516151916
