Timestamp,x_error,y_error
1610094631.59902,-0.1872789705643419,0.15914244809816264
1610094632.873103,-0.19864647999964774,-0.6487925241346097
1610094634.118858,-0.6652748194589712,-0.21041685920455364
1610094635.394617,8.594732311534806,20.833883825425616
1610094636.703561,-5.268649925668962,142.79313253379803
1610094638.002214,-2.1339445123421816,-20.033749582314012
1610094639.297194,-33.43400222903335,-76.36677581748313
1610094640.572973,-2.5474468443395843,-21.265600115517735
1610094641.829044,11.689718757992718,9.07475206336035
1610094643.100188,-2.669698984240342,50.251915337054506
1610094644.39631,1.226620695818545,19.043793483834452
1610094645.68451,-8.382388324715567,-14.341635805498658
1610094646.976862,-16.743927618822216,-34.691137596462625
1610094648.290237,-12.926631441216712,-10.750540769048147
1610094649.591729,-15.152365327501606,13.077331974806288
1610094650.968221,-34.034130158940165,-3.8139896582822237
1610094652.286755,-29.702311806433123,-11.883204021485223
1610094653.581169,9.42977952954162,-9.71822368867807
1610094654.870625,59.433954774419874,11.093492200604443
1610094656.176086,66.48136613162124,10.047969693062944
1610094657.47913,28.99679106123414,18.193193236175027
1610094658.780965,-155.88696576652043,-28.148532982274013
1610094660.082071,91.2387783894968,28.251818084608423
1610094661.401753,31.0897921224783,-2.0980557116609755
1610094662.71105,30.555539218992614,2.25987309959904
1610094664.003396,95.26772170227667,23.573458871220602
1610094665.344059,118.8700350587078,22.83530080218444
1610094666.675045,152.53185485986728,16.391891056302683
1610094668.140527,-110.99453612773442,-38.40298485497948
1610094669.454948,-144.08957415989303,-79.95520616610989
1610094670.761124,-76.24508732410563,-0.7584720043700293
1610094672.066755,-23.157848740652913,-11.528944793316372
1610094673.369662,-9.910360005261587,0.28637411252470035
1610094674.667535,2.085694939067909,20.398550218173764
1610094675.982717,0.49558602562381227,53.70114278646563
1610094677.30242,16.96267651464493,9.764868382935644
1610094678.62318,6.745003956449178,-9.011443964911406
1610094679.932696,-4.054717563790133,-16.989124405216703
1610094681.235768,12.991578937964595,1.4478426763426653
1610094682.553028,1.9204100068618195,5.304377265898987
1610094683.869616,14.274745019022378,8.25875876706537
1610094685.175127,4.566163232860998,-1.8918792383287435
1610094686.549641,-2.293774212192892,-1.2261984688923508
1610094687.85553,8.223231072894176,2.941027609968379
1610094689.161861,8.271165910168262,2.066323726290033
1610094690.477632,-1.5299456233919115,-2.561589679014547
1610094691.781212,-7.615293789163209,-2.9859977945365617
1610094693.084821,-35.373359730454695,-21.933513341262408
1610094694.39751,-0.48392251598162617,2.1740876051633924
1610094695.730835,10.705344128323006,27.674734090448815
1610094697.05118,19.275994013729285,13.994313625193376
1610094698.380579,6.851720490783367,0.20443974052847877
1610094699.686012,12.70861620343406,-8.881660503878205
1610094701.013519,8.753159379671382,0.04910213885962783
1610094702.334806,11.777139547953595,7.072882171574146
1610094703.663737,20.364953097399287,8.347499630665327
1610094705.051547,14.215088827269746,8.687934607843635
1610094706.449101,-23.52679172924172,-24.582883107654624
1610094707.758632,-21.872500966208648,-11.32229049202364
