Timestamp,dx,dy,da
1609926464.960153,0.06243609343797912,-0.030903571154508924,6.805262646197665e-05
1609926464.999642,-0.014281785446737525,0.012321319902909689,-6.3326021665944475e-06
1609926465.037274,-0.00014665313872854263,0.01847315541775766,-2.5479801089265803e-05
1609926465.071644,-0.013436216926149491,0.006575240497042167,1.7898121059615908e-05
1609926465.107714,-0.010593793825452847,0.012267579246045247,-4.519113657870434e-05
1609926465.148317,-0.018057417877858598,-0.0034237559035472376,1.3528932142623277e-05
1609926465.184371,0.0005510249021361751,0.010176370713365853,-1.0494736043770288e-05
1609926465.220202,0.0010944692664807132,0.012752830410701355,-3.47657133728846e-05
1609926465.252744,-0.001174962005746072,0.01812482687630057,-2.4665002710478714e-05
1609926465.292192,-0.0063202976642599,-0.004286171661531113,1.9943584166216128e-05
1609926465.329103,-0.0032101560786906846,-0.030890532630435424,5.2760377082563616e-05
1609926465.364881,0.023938988068484934,-0.0017656634959170511,3.317933717887785e-05
1609926465.401869,0.0022772999989361786,-0.005752158954534365,-9.285659148248416e-06
1609926465.437297,0.029365752177705446,-0.00021219925016259522,-6.630167343066356e-06
1609926465.47579,0.03646538005154926,0.017095839215314042,2.431948693582821e-06
1609926465.515709,0.0005079538172087579,-0.0008202266469737242,-7.364598879235691e-06
1609926465.554468,-0.054878775200618526,0.027735825395466956,-4.491724049947855e-05
1609926465.590749,-0.002205571848570932,0.004438476531017891,1.714928991406913e-05
1609926465.626032,0.021683208262997588,0.021027020115332376,-2.0365585957922485e-05
1609926465.661586,0.010751024086524702,-0.019907897699487642,2.8284879024998715e-06
1609926465.695956,-0.0056811295459058275,0.0624339066087381,-0.00011956718321519508
1609926465.733658,0.00828452832918045,0.023280246397707455,-3.025157759967045e-05
1609926465.767201,-0.039173456317619905,-0.004257974174568727,1.44962408042135e-06
1609926465.801521,0.009698494653387704,-0.016463498884267524,-2.0088755067138315e-05
1609926465.835785,-0.0165864788617317,-0.018738659514797917,3.416075565903711e-05
1609926465.869282,0.013355458586823118,-0.023929404588247452,5.904346241720369e-05
1609926465.901424,0.0037328847455671515,-0.025713652386459923,9.524412962168975e-06
1609926465.93492,-0.022036680697287134,-0.010439004118633542,1.6923705612659922e-05
1609926465.97031,0.006257298414011021,-0.018006050803462334,1.077260161164153e-05
1609926466.011545,-0.00443559224109738,0.004663766400770266,-1.2637493051320047e-06
1609926466.048729,0.0228499371176253,0.0031700543889422116,3.472901804822042e-05
1609926466.084957,0.03185537682251188,0.014485869154892556,5.639752158334004e-06
1609926466.120198,-0.03824285260181384,-0.03894577205734782,3.1906569399139074e-05
1609926466.158137,-0.006791297910692197,-0.0325397308829536,4.786340089085716e-05
1609926466.191673,0.009989526882085542,-0.0030575425474384105,3.5201881259017146e-05
1609926466.227177,-0.0077811562566348315,-0.01196500563226747,1.680101452452347e-05
1609926466.264526,-0.011624417684019816,0.02859812577861812,-5.669977113584645e-05
1609926466.300863,-0.009293942462155645,0.014248233259006359,-1.8646932027916332e-05
1609926466.338891,0.0010866506878413063,0.017775958337953535,2.8241885346151307e-06
1609926466.378176,0.004512828632863943,0.015811294140641603,-3.836847523453191e-05
1609926466.416,-0.019471548464335454,-0.030217651190485015,3.125441977412705e-05
1609926466.459237,0.016457979760748247,-0.00859316310522119,5.26347196784367e-05
1609926466.499537,0.004274118758223602,0.03330269924768222,-1.8585041274652e-05
1609926466.540219,0.002063499736083843,-0.00634309306448671,2.8761169789431834e-05
1609926466.582935,-0.003484720937814656,0.009906058212250435,1.3732097785306443e-05
1609926466.622161,0.017539194679329666,-0.001349214665675902,2.3919360324805823e-05
1609926466.664042,0.0026780098637637847,0.01466312972840574,-2.8877553633750794e-05
1609926466.704266,0.01838996724198677,0.010369196855668644,-2.2165642256861537e-05
1609926466.745812,0.014555895138619435,-0.014939647115620812,9.157867679582696e-06
1609926466.786722,-0.07246250138948274,0.015088030407015174,-9.782655787698832e-05
1609926466.829985,-0.009116453877392676,0.009904784347222256,-3.304948969579794e-05
1609926466.871259,-0.00047732801347994866,0.02369753117323401,-4.2411020840046124e-05
1609926466.913069,-0.04159382462776029,0.0889498292376576,-9.414144669354663e-05
1609926466.950542,-0.030406088943247242,0.01946348090979161,5.5523990907396074e-06
1609926466.985505,-0.006918133410497145,0.02740077703909741,-8.667659497751996e-06
1609926467.021896,-0.009100877770861965,-0.02396766893322727,8.738651967286466e-05
1609926467.058051,-0.026727169436742394,0.006292828851767286,-2.322501440685196e-05
1609926467.092765,-0.03360873699610259,0.019182125888340132,-5.879301884052641e-05
1609926467.127606,0.03163820189987818,-0.03554765313193879,7.658671172840741e-05
