Timestamp,x_error
1609944626.110986,-0.043946076653497715
1609944627.37042,0.19658313028057056
1609944628.625784,0.38237609851588716
1609944629.869482,1.641941072198599
1609944631.109026,-2.132550307592922
1609944632.353169,-24.36052153481129
1609944633.618369,-61.68519244520021
1609944634.889895,-32.72370090316821
1609944636.169735,-14.157774305390186
1609944637.422009,2.4183955131478867
1609944638.682124,21.10101070426294
1609944639.940594,1.378279593474552
1609944641.203283,2.1438136729362105
1609944642.455718,-0.328944753922106
1609944643.718276,-5.593967219048785
1609944644.981461,6.722008504392482
1609944646.24906,6.346383065671702
1609944647.509424,-9.385077692002556
1609944648.764544,3.9734374922268882
1609944650.029297,1.9445293410266544
1609944651.305801,9.989131981944357
1609944652.570544,1.7891887915003652
1609944653.825085,-3.6791588107846054
1609944655.080819,3.170125940828002
