Timestamp,x_error
1609944344.704909,0.05378894675516169
1609944345.957134,-0.4337337073138786
1609944347.210652,1.3226118956442015
1609944348.48144,-0.4623928071700088
1609944349.731545,-15.294204685976476
1609944350.97609,-58.144292766259184
1609944352.248037,-20.960480514805635
1609944353.527588,-3.05880642159803
1609944354.803801,-0.05925279632416547
1609944356.089226,-0.30706969935550577
1609944357.373548,3.4216230410730883
1609944358.63649,5.512247593655931
1609944359.898279,1.9552229954187674
1609944361.155566,-1.0090147843243824
1609944362.422835,-11.624524385969982
1609944363.693674,-9.779207620313745
